sentence,label
"Et ni le président du Sénat , Gérard Larcher , ni celui du groupe LR , Bruno Retailleau , proches de M. Fillon , ne semblent convaincus d ' une telle éventualité. M. Sarkozy a proposé de déposer un texte abaissant le nombre de députés et de sénateurs et , dans ce cadre , de rétablir le cumul des mandats. C ' est une réflexion qui est en cours , admet M. Retailleau. Même certains proches de M. Sarkozy jugent sa position difficilement tenable .",1
"Le chômage ne recule pas , la croissance n ' est pas encore au rendez-vous , la gauche est plus divisée que jamais. . . La rentrée est-elle une fois de plus minée pour la majorité ? Si nous comparons cette rentrée à celle de l ' an dernier , lors de laquelle trois ministres quittaient le gouvernement , un autre oubliait de payer ses impôts et un livre bousculait le président , le tout avec des résultats économiques peu florissants , on peut dire que cette rentrée s ' effectue dans un tout autre climat , même s ' il y a des problèmes lourds à affronter , comme le terrorisme , la pression migratoire , les défis écologiques , le chômage. Vous oubliez l ' économie .",0
Les motifs en termes de légitimité n'ont pas changé.»   M. Le Maire concède cependant qu' « il convient de répondre à trois problèmes majeurs ».« Quelle est la stratégie de l'ensemble de la communauté internationale présente sur le terrain ?Est-ce que tout le monde est d'accord pour un transfert de souveraineté aux autorités afghanes ?,0
"La clarification du débat est d ' ailleurs vue d ' un bon oeil par les cadres du Parti socialiste. On voit clairement les différences se dessiner entre le bloc réactionnaire , qui veut remettre en cause l ' Etat de droit , et de l ' autre côté le camp des démocrates , auquel nous appartenons , explique un pilier de la majorité , qui note au passage , non sans gourmandise , qu ' Alain Juppé a perdu des points dans la bataille face à Sarkozy . Dans l ' entourage du chef de l ' Etat , depuis le début du quinquennat , l ' hypothèse d ' un match retour face à l ' ancien président a toujours été jugée plus favorable à la gauche que celle d ' un affrontement avec le maire de Bordeaux. Personne n ' imaginait cependant que ce serait en partie sur le terrorisme que les candidats seraient in fine départagés .",1
"Son dieu , le bon sens. Son credo , l ' urgence de la réforme. Son ennemi , le manque de courage des gouvernants de tous bords dont les politiques de gribouille ont plombé la compétitivité de l ' économie française et laissé s ' installer un chômage de masse ravageur. Dans cette croisade pour libérer l ' emploi , l ' auteur déploie une inlassable énergie .",0
"« Il n'y a jamais eu de vote dans notre pays sur l'envoi de forces », a affirmé le chef du gouvernement, au détriment de la vérité.François Mitterrand avait convoqué le Parlement en session extraordinaire, le 16 janvier 1991, pour que les députés se prononcent sur l'engagement des troupes françaises dans la guerre du Golfe.Pour M. Hollande, si un tel vote n'est actuellement pas prévu dans la Constitution, « ce serait respecter le Parlement ».Le député de la Corrèze, interrogé, dimanche, sur Radio J, a estimé qu' « aujourd'hui, il s'agit avec l'OTAN de participer à une opération militaire ».",0
"Il n'empêche, l'action d'Emmanuel Macron est approuvée par 54 % des électeurs de François Fillon lors de la dernière présidentielle, selon un sondage IFOP publié le 2 mai par Paris Match et Sud Radio.« Les européennes ne vont pas forcément être si propices à la recomposition : la droite peut y aller sous ses propres couleurs, c'est une élection à la proportionnelle, nuance un observateur avisé de la droite.Par contre, il va se passer des choses aux municipales, ça commence à travailler les maires LR : est-ce qu'il faut intégrer ou pas des candidats LRM?» Question que des maires socialistes sortants pourraient eux aussi se poser.",0
"Le Parti socialiste est un parti ­réformiste. Il porte un projet de transformation sociale radicale , proclamait ce texte. Il sait que celle-ci ne se décrète pas , qu ' elle résulte d ' une volonté collective forte assumée dans le temps , prenant en compte l ' idéal , les réalités et l ' histoire. Une fois élu , en 2012 , M. Hollande a vite constaté que sa majorité parlementaire n ' était pas vraiment réformiste .",0
"La LCR a dénoncé « un hold-up démocratique », accusant le PS de « renoncer à mener la bataille au sein du Parlement ».A peine imaginable quelques heures plus tôt, l'ébauche d'un possible « compromis » entre l'UMP et le PS sur le projet de réforme des institutions s'est soudain matérialisée, mercredi 30 avril à l'Assemblée nationale, lors des premières auditions en commission des lois.C'est Arnaud Montebourg, le vice-président du groupe PS, qui, au nom des députés socialistes, a prononcé une longue intervention liminaire en réponse aux deux ministres défendant le projet de loi, Rachida Dati (justice) et Roger Karoutchi (relations avec le Parlement).« Les quelques jours de discussion dont nous disposons ne suffiront peut-être pas à rapprocher les points de vue, a déclaré le député de Saône-et-Loire, mais nous sommes prêts à un compromis bipartisan.",0
"Il la joue donc « réglo » et condamne les « attaques » contre M. Sarkozy, qu'il juge d'une « ampleur anormale ».Et retrouve aussi une certaine liberté de parole.Le ton reste modéré.Se faisant l'écho de l' « agacement » des députés, il estime ainsi que, « pour l'heure, on est en campagne, mais il faudra bien tirer les leçons de tout cela après les municipales ».",0
"Pas question de laisser penser qu ' un marchandage a eu lieu , alors que le champion du progressisme a fait du rejet des accords d ' appareils un des marqueurs de sa candidature. Des compagnons de route de M. Bayrou devraient néanmoins rejoindre le siège d ' En marche ! , rue de l ' Abbé-Groult , à Paris. Une autre interrogation porte sur la réaction de l ' aile gauche du mouvement à cet accord entre MM. Bayrou et Macron. En privé , certains élus socialistes déploraient ces dernières semaines , avant même l ' annonce de l ' alliance , que la campagne du candidat penche trop à droite .",1
"Cela n'a pas manqué.A peine annoncé, mercredi 17 janvier, à l'issue du conseil des ministres, l'abandon du projet a suscité une vague d'indignation dans une partie de la classe politique.L'angle d'attaque choisi par l'opposition : le « reniement » supposé d'Emmanuel Macron, qui s'était engagé lors de la campagne présidentielle à ne pas remettre en cause le résultat du référendum local organisé en juin 2016.Les électeurs de Loire-Atlantique s'étaient alors prononcés à plus de 55 % en faveur du nouvel aéroport.",0
"Le gouvernement veut aussi étendre les conditions dans lesquelles il pourrait modifier l'ordre du jour du Parlement.L'article 8 de l'avant-projet prévoit de modifier l'article 48 de la Constitution pour donner la possibilité au gouvernement d' « inscrire plus facilement à l'ordre du jour des assemblées certains projets de loi jugés prioritaires », dans les domaines économique, social ou environnemental, afin de « mener plus rapidement les réformes qu'il juge nécessaires », si les ­conférences des présidents de l'Assemblée nationale et du Sénat ne s'y opposent pas.Jusque-là, seuls les projets de loi de finances (PLF) et les projets de loi de financement de la Sécurité sociale (PLFSS) et certaines exceptions peuvent être inscrits prioritairement par l'exécutif.Pour raccourcir la procédure parlementaire, le texte prévoit encore de réduire à cinquante jours au lieu de soixante-dix actuellement les délais d'examen des PLF.",0
"Au début , quand on allait quelque part tous les deux , elle était toujours présente. Ce n ' était pas toujours facile. Mme Frouel a été nommée à la commission permanente du conseil départemental , devenue elle aussi paritaire , comme l ' impose désormais la loi. Du coup , son partenaire a perdu la fonction de vice-président qu ' il exerçait dans la précédente assemblée .",0
"L ' entourage de Marion Maréchal-Le Pen est pourtant très remonté contre la tonalité de la campagne présidentielle : On a oublié certains thèmes : la famille , l ' identité , la sécurité. Et Marine Le Pen a raté ce qui devait être son grand moment , le débat. C ' était comme le naufrage du PSG contre le Barça , grince un soutien de la députée. Marine doit passer la main Marine Le Pen se voit aussi reprocher les erreurs stratégiques , le manque d ' organisation , la paranoïa , l ' incapacité à s ' entourer .",1
"Mais parce que la dose n ' était pas suffisante ! , répond l ' autre. Et le communisme n ' a pas marché parce qu ' il n ' était pas assez communiste , s ' amuse de son côté M. Monot. Un participant lâche une remarque , mais n ' est pas vraiment entendu : Je ne pense pas qu ' on aura des questions sur le CICE pendant la campagne . Mais sur l ' euro , ce sera toujours les mêmes .",1
"Inclura-t-elle une révision du préambule de la Constitution ?« La décision n'est pas prise », répond M. Karoutchi.Le président du comité sur la réforme des institutions, Edouard Balladur, y était défavorable.M. Sarkozy a confié à Simone Veil une nouvelle réflexion sur le sujet.",0
"« Je n'ai pas voulu me mettre en congé, explique Mme Montchamp.Le maire sortant a un bilan critiquable, il constitue un risque pour notre famille.Je prends mes responsabilités.»  Selon la députée de Seine-et-Marne, la mesure de suspension prise par la direction de l'UMP n'a pas affaibli sa campagne : « Cela a plutôt eu l'effet inverse », assure-t-elle.",0
"Vaste défi que n ' ignorent pas ses troupes. On prend chaque jour très au sérieux. On ne part pas en campagne comme Juppé , les mains dans les poches , en se disant que c ' est gagné d ' avance , confie un proche de M. Valls. Cet article est paru dans Le Monde. fr",1
"Dans les stations-service , certains automobilistes cherchent , eux aussi , à mieux s ' organiser. Ainsi Andrey Das qui , porte d ' Orléans , mardi , s ' improvise agent de circulation , aiguillant les conducteurs entre les différentes pompes , au point que certains lui demandent des renseignements sur le stock ou le paiement par carte bancaire. Je fais ça pour que ça avance plus vite , les gens ne sont pas capables de s ' organiser tout seuls , peste ce trentenaire. Son métier ?",0
