text,value
"ensamkommande barn praktiserar på förskolan! Helt plötsligt så har en av alla dessa ""barn"" börjat praktisera på dotterns förskola, ser ut som en vuxen liten man, stora sociala svårigheter och allmänt mängder av dåliga vibbar runt honom!. Merparten av förskolepedagogerna är mer eller mindre ""batikhäxor"" och sådär naiva som bara sådana kan vara!. Så nu undrar jag om jag på något sätt kan kräva mer info gällande placeringen utav denna praktikant, info om brottsregisterutrdrag har gjorts etc. Försöker att inte vara fördomsfull gällande honom, men det är svårt och det är min dotters säkerhet/trygghet som ev. står på spel!. Så, hur tusan ska jag gå tillväga med detta?. Kalla mig gärna rasist, skiter jag fullständigt i när det handlar om dottern!.",0
"Invandrare och tänker rösta AfS - vill ni ha min röst? Jag är då en invandrare från MENA som bott i Sverige större delen av mitt liv, jag både talar och skriver på svenska, har ett bra jobb, bor i ett ""fint"" område på centrala Stockholm och är kulturellt sett som vilken Svensson som helst. Jag har iallafall ända sedan jag kan kan minnas alltid känt ett hat mot MENA folk just på grund av att ofantligt många av dem är parasiter som utnyttjar svenskarnas naivitet genom att b.la ljuga om sin ålder, våldta svenska flickor, råna och leva på bidrag med mera... Och inb4 allt ""MeN hAllÅ sVEnsKAR VåldtAR OcKSå"" JA MEN I EN BETYDLIGT MYCKET LÄGRE UTSTRÄCKNING. Detta handlar inte om svenskar i allmänhet utan min svenska tjej också. Hon har så mycket empati för dessa luder satt det inte finns, hon verkar inte riktigt förstå att dessa MENA människor hade gjort så mycket hemskt mot henne om de fick chansen satt jag blir rent av spyfärdig. I varje fall, för att kort sammanfatta, jag är en invandrare som är så förbaskat trött på att importera dessa MENA människor hit och vill därav rösta på. AfS -  vill ni ha min röst eller tycker ni att jag är hypokritisk?.",0
"Gifta in sig i USA. Hej. jag är väl medveten om att det är packat med liknande trådar på forumet, och ber där med om ursäkt för att jag än en gång tar upp samma ämne, men fick inte riktigt svart på mina frågor eller annan relevant information via mitt egna sökande. Jag har en styvbror som just nu bor i USA. Vi har under det senaste året försökt ta reda på hur jag kan komma in permanent så lätt som möjligt, då varken han eller jag har överdrivet mycket pengar. Det jag redan personligen vet är vad som finns på klistrade trådar, via ambassader och generella informations sidor för just att immigrera till USA, vilket är följande:. - Man får inte tillträde till landet om man har planerat att gifta sig. - Man får inte gifta sig utomlands för att få uppehälle. - Man måste vara gift minst 3 år innan man får permanent uppehållstillstånd. - Man behöver en/flera ekonomiska sponsor/er ifall jag efterlämnar mig skulder osv. Det som nu är möjligheten för mig personligen, är att gifta mig med en amerikanska, vilket det finns en i USA som är villig. Det jag nu undrar är vad som behövs/krävs kring det här, då byråkratiskt. Kommer jag behöva gemensam adress som henne jag gifter mig med? Kommer hela fallet att undersökas när ajg söker vidare VISA (Efter det att turistvisat utgått), kommer jag över huvud taget kunna stanna kvar efter att turistVISAT har utgått (90 dagar) efter det att vi är gifta. som sagt vad är kraven för att man ska få det beviljat efter det att man har gift sig?. Kan för övrigt tillägga att amerikanskan är en barndomsvän till min styvbror och det ""enda"" hon vill ha i utbyte är en weekend i Vegas (detta är inte ett hinder).",1
"Marockanska ""flyktingbarn"" mördade en bög - Göteborg. Vet inte om det tagits upp än men:. Det känns som att situationen vi lever i har sina konsekvenser. Ingen vanlig kvällstidning vill skriva om vart barnen kommer ifrån. Jag förstår inte hur vänster folket kan stå upp för muslimerna och deras religion när den förespråkar exakt ALLT som feministerna och vänster folket inte står för. Homosexuella, kvinnors rätt, alla har lika värde, osv. Om någon politisk grupp borde vara emot att ta in invandrare från muslimländerna så borde det vara vänster folket. Trots detta så motarbetar dom deras ideologi och vi får konsekvenser som detta. Vad tror ni kommer hända härnäst med dessa stackars ""barn"" ? Samt vad är det som gör att vi vill ha in flera utav denna sortens människor? Borde inte folk inse nu att det inte är hållbart?.",0
"Vilka är mest kriminella, raggare/WT eller invandrare? I tråden om mordet på Tova så verkar många besvärade av de faktum att den huvudmisstänkte är en lokal kille med ett förnamn som slutar på y. Normalt sett fylls de flesta ämnen på under ""Aktuella brott"" med teorier om att det måste vara invandrare som begått brottet. Så när nu det är uppenbart att det inte är så i detta fallet kommer istället kärleksförklaringar till raggare bland annat. Jag är varken invandrare eller raggare och i mina ögon finns det ruttna äpplen inom bägge världarna utan att man för den sakens skull kan dra alla över en kam. Det är inte jättesvårt att hitta folk som känner sig obekväma med raggare och deras livsstil precis som andra inte känner sig bekväma med invandrare och deras väldigt olika levnadsstilar. Så till alla er som älskar att hata oavsett om man hatar raggare/WT eller invandrare, blända mig med statistik och retorik om vilka som egentligen är värst så kan vi får det utrett en gång för alla. Försök att vara sakliga är ni snälla.",0
"Är man rasist om man undviker blattar? Jag tänkte på en sak, nu är ju jag iof rasist och jag kan motivera varför. Men låt säga att man inte kallar sig rasist, eller rentav anti-rasist men man känner ändå obehag av att vara i närheten av blattar och undviker dem helst. Jag är övertygad om att det finns mängder av dessa personer. Är inte de rasister då, vare sig de vill eller inte? Handlingar talar ju högre än ord. Jan Helin tex (aftonbladets) ser det ju som helt i sin ordning att man umgås och bor med de man liknar. Men det innebär ju att man inte umgås och inte bor med de man inte liknar (iaf inte i samma utsträckning). Det är som att säga ja, segregation är bra. Nu tycker ju jag också det, men jag förstår inte hur man får ihop segregation med öppna gränser.",0
Asylsökande begår brott-polisen vägras uppgifter av migrationsverket. På asylboendet Hanöhus i Sölvesborg hotas volontärer till livet och en grupp dominanta män sätter sina upp egna regler på boendet. Men när polisen begär ut personuppgifter på dom skyldiga från migrationsverket så hänvisas till sekretess och inte ens polisen får ut personuppgifter. Är det så illa att asylsökanden kan begå brott och förbli straffimuna pg av migrationsverkets sekretessbestämmelser? Kan det vara därför polisen i sthlm är maktlös mot alla asylsökanden som kör svarttaxi utan körkort och i undermåliga bilar? Inget förvånar längre i det flataste landet i hela västvärlden.,0
Vad ska Sverige ha för invandringspolitik? Det är mycket kritik mot invandringspolitiken och invandrarna på detta forum. Men i den här tråden vill jag skapa en konstruktiv diskussion om hur en förändring kan se ut och vad som i så fall behöver förändras.,1
"På vilka premisser kan man få uppehållstillsånd i Sverige? Om jag vill göra som araberna och somalierna dvs ta hit hela tjocka släkten från hemlandet så dom får uppehållstillstånd i Sverige. Skall man be familjen hitta på en snyfthistoria om tex religiös förföljelse, vara politisk oliktänkare, vara frihetskämpe?. För att storyn skall vara trovärdig inför Migrationsverkets personal som beslutar om asyl/uppehållstillstånd då måste storyn vara i klass med ett Oscarsvinnande manus som garanterat ger uppehållstillsånd för hela tjocka släkten?. Tydligen verkar det vara hur lätt som helst att dupera Migrationsverkets personal som till höger och vänster delar ut uppehållstillstånd till vem som helst som vill bo i Sverige. Hur skall man då gå tillväga på bästa sätt för att få svenskt uppehållstillstånd i världens bästa land?.",0
"Vad tänker ni på när ni läser att någon kallar sig ""anti rasist""? Vad tänker ni på när ni hör att någon är ""anti rasist""?. 1). , det som man tidigare felaktig trodde var en. . av människor (fast biologerna sedan länge har kommit fram till att alla människor tillhör samma. ). D v s att. 2). och kallar de rasister som inte håller med om det. D v s att man är emot de som är emot en höginvandring . 3). 4). 5) Att man är emot att man behandlar främlingar i allmänhet illa. Fast man inte vill ha med judar på sina demonstrationer. 6) Att man vill särbehandla dem som har en viss kombinationen av skelett och  hudfärg genom att kalla att de tillhör en viss ras (fast man vet att alla människor tillhör samma ras) för att de som har haft den kombinationen av skelett och  hudfärg tidigare har blivit illa behandlade och därför ska alla som tillhör den av kombinationen av skelett och  hudfärg få särskilda förmåner. 7) Att man håller på de som ser ut som sig själv och tycker att andra människor också ska göra det annars kallar man dem husblattar/Ellermotsvarande. Även om man egentligen inte tror att det finns olika raser av människor.",0
"Invandringen styrs av känslor. Regeringen har utnyttjat svenskars känslor, på det sättet lyckades regeringen få igenom massinvandringen. Hade svenskar använt sunt förnuft, då hade massinvandringen aldrig kunnat genomföras. Svenskar med dåliga kunskaper, lät sina känslor styra, man trodde man skulle framställa sig som snäll och god. Nu är det många av dessa svenskar som ångrar sig, när brottsligheten ökar, när experterna spår en sämre ekonomi. Nu skäms dessa svenskar, när deras barn får gå i en allt sämre skola, dom skäms för att deras föräldrar får en allt sämre vård på ålderdomshemmen. Nu får alla svenskar lida för deras skull.",0
"Västerås köper radhus åt parasiter! I veckan köpte Västerås stad ett radhus på Ringduvegatan 86 för 1,2 miljoner kronor. Efter kontakt med ansvariga i staden har det framkommit att huset är inköpt för Integrationsenhetens räkning*. En parasiterande blattefamilj som dragit högvinsten i välfärdslotteriet således. De familjer som redan bor i området är förmodligen inte lika glada. Att själv behöva låna till sitt boende och sedan få se sig omsprungen av lättingar från Tredje världen kan aldrig vara kul. Inte heller kan det vara uppmuntrande att tvingas på mångkultur och elände. Att tvinga på oss svenskar blattar och mångkultur är förövrigt något politikerna planerat för i flertalet år. Så här skrev olyckan Birgit Friggebod å regeringen Bildts vägnar i prop. 1993/94:94:. . Alla skall med i det mångkulturella samhället. Medborgare som stretar emot tvingas in i projektet. Ingen medborgare skall kunna känna sig trygg. Svenskar föräldrar i hela landet skall alltid behöva undra om barnen kommer att bli personrånade av någon trevlig import från Tredje världen. FRÅGESTÄLLNINGAR:. Vi vet att bostadsområden med en tillräckligt stor blattapopulation förr eller senare fullständigt ballar ur. Stenkastning, rån, bilbränder, våldtäkter och andra våldsamheter blir en naturlig del av vardagen. Om kommunen tillåter ännu fler blattar bo i området hur lång tid tror ni det kommer att ta innan detta radhusområde fullständigt chanserar?. Därtill är det välkänt för alla och envar att bostadspriserna sjunker i kulturberikade bostadsområden. Borde kommunen därför betala skadestånd till de radhusägare som nu förlorar pengar på grund av att kommunen tvingar på dem nya grannar. Grannar som är direkt oförenliga med det svenska samhället och därför mycket otrevliga att ha inpå husknuten. Kan svenskar som nyligen köpt radhus i området kräva avdrag på köpeskillingen eller rent av häva köpet i enlighet med jordbalkens regler om dolda fel?. *.",0
